pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count,url_status,url_final,url_score,url_is_live,url_likelihood,url_indicators_found,url_wayback_used
38273575,Improper data practices erode the quality of global ecological databases and impede the progress of ecological research.,"The scientific community has entered an era of big data. However, with big data comes big responsibilities, and best practices for how data are contributed to databases have not kept pace with the collection, aggregation, and analysis of big data. Here, we rigorously assess the quantity of data for specific leaf area (SLA) available within the largest and most frequently used global plant trait database, the TRY Plant Trait Database, exploring how much of the data were applicable (i.e., original, representative, logical, and comparable) and traceable (i.e., published, cited, and consistent). Over three-quarters of the SLA data in TRY either lacked applicability or traceability, leaving only 22.9% of the original data usable compared with the 64.9% typically deemed usable by standard data cleaning protocols. The remaining usable data differed markedly from the original for many species, which led to altered interpretation of ecological analyses. Though the data we consider here make up only 4.5% of SLA data within TRY, similar issues of applicability and traceability likely apply to SLA data for other species as well as other commonly measured, uploaded, and downloaded plant traits. We end with suggested steps forward for global ecological databases, including suggestions for both uploaders to and curators of databases with the hope that, through addressing the issues raised here, we can increase data quality and integrity within the ecological community.",False,True,,0.6778885,,try,6.8688756,ok,,,,v2,0.8688756,,True,5.0,False,False,,https://www.try-db.org/TryWeb/Home.php,True,websearch_recovery: HIGH,1,,https://www.try-db.org/TryWeb/Home.php,25,True,CRITICAL,Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: search; Content: download; Title: data; Title: database; Content: portal; Content: web service; ★ TITLE BONUS: 'database' in page title,True
39611775,"A unified VCF dataset from nearly 1,500 diverse maize accessions and resources to explore the genomic landscape of maize.","Efforts to capture and analyze maize nucleotide diversity have ranged widely in scope, but differences in reference genome version and software algorithms used in these efforts inhibit comparison, and these data are generally not available in an easy-to-use visualization platform for quick access and analysis. To address these issues, The Maize Genetics and Genomics Database has collaborated with maize researchers to offer variant data from a diverse set of 1,498 inbred lines, traditional varieties, and teosintes through a standardized variant-calling pipeline against version 5 of the B73 reference genome. The output was filtered for mapping quality, completeness, and linkage disequilibrium, and annotated based on variant effects relative to the B73 RefGen_v5 gene annotations. MaizeGDB has also updated a web tool, SNPversity 2.0, to filter, visualize, and download genotype sets based on genomic locations and accessions of interest, and added external datasets to demonstrate SNPversity 2.0's broad usage. MaizeGDB plans to host annual updates of these resources as additional resequencing data become available, with plans to expand to all publicly available sequence data.",False,True,,0.70834506,snpversity,,6.8238702,ok,,the maize genetics and genomics database | maizegdb | maize genetics | genomics,,v2,0.8238702,,True,3.0,False,False,,https://www.maizegdb.org/snpversity,True,websearch_recovery: HIGH,1,200.0,https://www.maizegdb.org/snpversity,50,True,CRITICAL,Content: EBI; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: variant; Content: expression; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: annotation; Content: data,False
35370187,[Clinical Research Using the Large Health Insurance Claims Database].,"The JMDC Claims Database<sup>®</sup> contains completely anonymized receipt information on the insured members of health insurance associations. The number of registered users is approximately 9.6 million (6% of the population) as of May 2020. In this database, it is possible to track even outpatient treatment, even if the patient changes the medical facility, as long as the insurer of the subscriber's health insurance does not change, so that long-term medical treatment could be targeted as a research theme. However, as the data do not contain medical record information, it is not possible to obtain laboratory values, although it is possible to know whether clinical tests have been performed. For pharmaceutics-related research, the most suitable use of the receipt database like JMDC Claims Database<sup>®</sup> seems to be the investigation of actual prescriptions. However, the research topics that pharmacists are interested in are probably comparisons of drug effects, drug-drug interactions, or causal analysis of drugs and side effects. However, laboratory data for evaluating drug efficacy is not available in the receipt database, and the accuracy of the disease name in the database becomes problematic when using the disease name as information indicating the occurrence of side effects. In this review, we introduce our studies performed by using JMDC Claims Database<sup>®</sup> and how to manage the above-described problems. We hope that this study will be helpful to those who are going to engage in research using medical big data.",True,False,3.0,,,jmdc,6.805243,ok,,jmdc claims database,,v2,0.805243,,True,5.0,False,False,,https://www.jmdc.co.jp/en/index,True,websearch_recovery: HIGH,1,404.0,https://www.jmdc.co.jp/en/index,21,True,CRITICAL,Content: gene; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: data; Content: database; Content: portal,True
37524802,A genome catalogue of lake bacterial diversity and its drivers at continental scale.,"Lakes are heterogeneous ecosystems inhabited by a rich microbiome whose genomic diversity is poorly defined. We present a continental-scale study of metagenomes representing 6.5 million km<sup>2</sup> of the most lake-rich landscape on Earth. Analysis of 308 Canadian lakes resulted in a metagenome-assembled genome (MAG) catalogue of 1,008 mostly novel bacterial genomospecies. Lake trophic state was a leading driver of taxonomic and functional diversity among MAG assemblages, reflecting the responses of communities profiled by 16S rRNA amplicons and gene-centric metagenomics. Coupling the MAG catalogue with watershed geomatics revealed terrestrial influences of soils and land use on assemblages. Agriculture and human population density were drivers of turnover, indicating detectable anthropogenic imprints on lake bacteria at the continental scale. The sensitivity of bacterial assemblages to human impact reinforces lakes as sentinels of environmental change. Overall, the LakePulse MAG catalogue greatly expands the freshwater genomic landscape, advancing an integrative view of diversity across Earth's microbiomes.",False,True,,0.6829844,lakepulse,,6.7600655,ok,,lakepulse mag,,v2,0.7600655,,True,3.0,False,False,,https://lakepulse.ca/,True,websearch_recovery: HIGH,1,502.0,https://lakepulse.ca/,22,True,CRITICAL,Content: gene; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database; Content: server; Content: portal,True
40173841,"Illustrated catalog of the types of Staphylinidae (Insecta: Coleoptera) deposited in the Museu de Zoologia da Universidade de São Paulo, Brazil.","The Museu de Zoologia da Universidade de São Paulo (MZUSP) houses one of the most extensive collections of zoology in Latin America. Its type collection of Staphylinidae includes items identified by nearly 30 entomologists, such as Charles Seevers, Erich Wasmann, Lubomir Hromádka, Max Bernhauer, Otto Scheerpeltz, and Thomas Borgmeier. This catalog details every type specimen of Staphylinidae housed at MZUSP. The collection spans more than 2,300 type specimens, including secondary types, from nearly 200 species and eight subfamilies. About 70% of the species are primary types, with 77% originating from Brazil. Thomas Borgmeier is the most represented taxonomist, accounting for 34% of the species with types at MZUSP, followed by Max Bernhauer and Charles Seevers. We offer details on the labels and photos of the dorsal aspect of all types, and the labels of at least one specimen from each species. Furthermore, we detail specimens labeled as types that have not yet been officially recognized as such.",False,True,,0.6376739,,mzusp,6.757348,ok,,,,v2,0.757348,Illustrated catalog of the types of Staphylinidae (Insecta,True,3.0,False,False,,http://www.mz.usp.br/,True,websearch_recovery: HIGH,1,200.0,https://mz.usp.br/pt/pagina-inicial/,15,True,CRITICAL,Content: gene; Content: archive; Content: search; Content: query; Content: download; Content: submit; Content: data,False
40511584,&lt;i&gt;Osteoevidence&lt;/i&gt;: A User-Centric Database for Advancing Osteopathic Manipulative Medicine.,"Osteopathic practitioners and researchers face a scarcity of readily accessible scientific literature that bridges evidence-based research with clinical practice. Additionally, there is an absence of libraries specifically dedicated to osteopathic manipulative medicine. Created to fill this gap, <i>Osteoevidence</i> is an online bibliographic database dedicated to advancing osteopathic manipulative medicine by providing streamlined access to scientific literature. Designed in collaboration with osteopaths, this free and user-centric platform indexes 7,391 peer-reviewed reviews, guidelines, and clinical trials from leading research repositories. It integrates a search interface with customizable sorting and lateral filtering tailored for osteopathic contexts. Since its launch in 2022, <i>Osteoevidence</i> aims to support clinicians, students, and researchers worldwide. This paper examines its development, functionality, and its role in osteopathic research and practice, and support information services in clinical and academic settings, including those offered by specialized medical librarians.",False,True,,0.6629854,i>osteoevidence</i,,6.74638486,ok,,osteoevidence</i,,v2,0.74638486,&lt;i&gt;Osteoevidence&lt;/i&gt;,True,5.0,False,False,,https://www.osteoevidence.com/,True,websearch_recovery: HIGH,1,200.0,https://osteoevidence.com/,22,True,CRITICAL,Content: gene; Content: sequence; Content: archive; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,False
37800393,Expanding the toolbox of probiotic Escherichia coli Nissle 1917 for synthetic biology.,"Escherichia coli Nissle 1917 (EcN) is a probiotic microbe that has the potential to be developed as a promising chassis for synthetic biology applications. However, the molecular tools and techniques for utilizing EcN remain to be further explored. To address this opportunity, the EcN-based toolbox was systematically expanded, enabling EcN as a powerful platform for more applications. First, two EcN cryptic plasmids and other compatible plasmids were genetically engineered to enrich the manipulable plasmid toolbox for multiple gene coexpression. Next, two EcN-based technologies were developed, including the conjugation strategy for DNA transfer, and quantification of protein expression capability. Finally, the EcN-based applications were further expanded by developing EcN native integrase-mediated genetic engineering and establishing an in vitro cell-free protein synthesis (CFPS) system. Overall, this study expanded the toolbox for manipulating and making full use of EcN as a commonly used probiotic chassis, providing several simplified, dependable, and predictable strategies for researchers working in synthetic biology fields.",False,True,,0.6606614,,ecn,6.688996,ok,,,cfps,v2,0.688996,,False,0.0,False,False,,https://www.ecn.ac.uk/data,True,websearch_recovery: HIGH,1,200.0,https://ecn.ac.uk/data,23,True,CRITICAL,Content: gene; Content: biological; Content: archive; Content: resource; Content: platform; Content: search; Content: browse; Content: download; Content: submit; Title: data; Content: database,False
39837330,An atlas of transcription initiation reveals regulatory principles of gene and transposable element expression in early mammalian development.,"Transcriptional activation of the embryonic genome (EGA) is a major developmental landmark enabling the embryo to become independent from maternal control. The magnitude and control of transcriptional reprogramming during this event across mammals remains poorly understood. Here, we developed Smart-seq+5' for high sensitivity, full-length transcript coverage and simultaneous capture of 5' transcript information from single cells and single embryos. Using Smart-seq+5', we profiled 34 developmental stages in 5 mammalian species and provide an extensive characterization of the transcriptional repertoire of early development before, during, and after EGA. We demonstrate widespread transposable element (TE)-driven transcription across species, including, remarkably, of DNA transposons. We identify 19,657 TE-driven genic transcripts, suggesting extensive TE co-option in early development over evolutionary timescales. TEs display similar expression dynamics across species and species-specific patterns, suggesting shared and divergent regulation. Our work provides a powerful resource for understanding transcriptional regulation of mammalian development.",True,False,3.0,,smart-seq+5,,6.6475649,ok,,,ega | smart | eq+5,v2,0.6475649,,False,0.0,False,False,,https://embryo.helmholtz-munich.de/shiny_embryo/,True,websearch_recovery: HIGH,1,,https://embryo.helmholtz-munich.de/shiny_embryo/,34,True,CRITICAL,Content: NCBI; Content: NIH; Title: gene; Title: expression; Content: archive; Content: resource; Content: tool; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: server,True
39279509,An Improved Chromosome-scale Genome Assembly and Population Genetics resource for Populus tremula.,"Aspen (Populus tremula L.) is a keystone species and a model system for forest tree genomics. We present an updated resource comprising a chromosome-scale assembly, population genetics and genomics data. Using the resource, we explore the genetic basis of natural variation in leaf size and shape, traits with complex genetic architecture. We generated the genome assembly using long-read sequencing, optical and high-density genetic maps. We conducted whole-genome resequencing of the Umeå Aspen (UmAsp) collection. Using the assembly and re-sequencing data from the UmAsp, Swedish Aspen (SwAsp) and Scottish Aspen (ScotAsp) collections we performed genome-wide association analyses (GWAS) using Single Nucleotide Polymorphisms (SNPs) for 26 leaf physiognomy phenotypes. We conducted Assay of Transposase Accessible Chromatin sequencing (ATAC-Seq), identified genomic regions of accessible chromatin, and subset SNPs to these regions, improving the GWAS detection rate. We identified candidate long non-coding RNAs in leaf samples, quantified their expression in an updated co-expression network, and used this to explore the functions of candidate genes identified from the GWAS. A GWAS found SNP associations for seven traits. The associated SNPs were in or near genes annotated with developmental functions, which represent candidates for further study. Of particular interest was a ~177-kbp region harbouring associations with several leaf phenotypes in ScotAsp. We have incorporated the assembly, population genetics, genomics, and GWAS data into the PlantGenIE.org web resource, including updating existing genomics data to the new genome version, to enable easy exploration and visualisation. We provide all raw and processed data to facilitate reuse in future studies.",True,False,3.5,,plantgenie,,6.6444645,ok,,scotasp | assay of transposase accessible chromatin sequencing | plantgenie.org,swasp,v2,0.6444645,,True,3.0,False,False,,http://plantgenie.org/,True,websearch_recovery: HIGH,1,,http://plantgenie.org/,10,True,HIGH,Content: archive; Content: resource; Content: query; Content: download; Content: data,True
37602732,"Creating, curating and evaluating a mitogenomic reference database to improve regional species identification using environmental DNA.","Species detection using eDNA is revolutionizing global capacity to monitor biodiversity. However, the lack of regional, vouchered, genomic sequence information-especially sequence information that includes intraspecific variation-creates a bottleneck for management agencies wanting to harness the complete power of eDNA to monitor taxa and implement eDNA analyses. eDNA studies depend upon regional databases of mitogenomic sequence information to evaluate the effectiveness of such data to detect and identify taxa. We created the Oregon Biodiversity Genome Project to create a database of complete, nearly error-free mitogenomic sequences for all of Oregon's fishes. We have successfully assembled the complete mitogenomes of 313 specimens of freshwater, anadromous and estuarine fishes representing 24 families, 55 genera and 129 species and lineages. Comparative analyses of these sequences illustrate that many regions of the mitogenome are taxonomically informative, that the short (~150 bp) mitochondrial 'barcode' regions typically used for eDNA assays do not consistently diagnose for species and that complete single or multiple genes of the mitogenome are preferable for identifying Oregon's fishes. This project provides a blueprint for other researchers to follow as they build regional databases, illustrates the taxonomic value and limits of complete mitogenomic sequences and offers clues as to how current eDNA assays and environmental genomics methods of the future can best leverage this information.",True,False,3.0,,oregon biodiversity genome project,,6.0,ok,,,,spacy,0.0,,True,5.0,False,False,,https://obgp.org/,True,websearch_recovery: HIGH,1,200.0,https://www.obgp.org/,33,True,CRITICAL,Content: genome; Content: gene; Content: sequence; Content: molecular; Content: variant; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: download; Content: submit; Content: annotation; Content: data,False
38063370,In situ metagenomics: A platform for rapid sequencing and analysis of metagenomes in less than one day.,"We present here a complete system for metagenomic analysis that allows performing the sequencing and analysis of a medium-size metagenome in less than one day. This unprecedented development was possible due to the conjunction of state-of-the-art experimental and computational advances: a portable laboratory suitable for DNA extraction and sequencing with nanopore technology; the powerful metagenomic analysis pipeline SqueezeMeta, capable to provide a complete analysis in a few hours and using scarce computational resources; and tools for the automatic inspection of the results via a graphical user interface, that can be coupled to a web server to allow remote visualization of data (SQMtools and SQMxplore). We have tested the feasibility of our approach in the sequencing of the microbiota associated to volcanic rocks in La Palma, Canary Islands. Also, we did a two-day sampling campaign of marine waters in which the results obtained on the first day guided the experimental design of the second day. We demonstrate that it is possible to generate metagenomic information in less than one day, making it feasible to obtain taxonomic and functional profiles fast and efficiently, even in field conditions. This capacity can be used in the further to perform real-time functional and taxonomic monitoring of microbial communities in remote areas.",True,False,3.0,,squeezemeta,,6.0,ok,,,,spacy,0.0,In situ metagenomics,False,0.0,False,False,,https://github.com/jtamames/SqueezeMeta,True,websearch_recovery: HIGH,1,200.0,https://github.com/jtamames/SqueezeMeta,62,True,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: variant; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server; Content: portal,False
37769048,Pharmacologic and Nonpharmacologic Treatments for Posttraumatic Stress Disorder: 2023 Update of the Evidence Base for the PTSD Trials Standardized Data Repository,"<h4>Objectives</h4>Identify and abstract data from randomized controlled trials (RCTs) examining treatment for posttraumatic stress disorder (PTSD) and comorbid PTSD/substance use disorder to update the previous Agency for Healthcare Research and Quality (AHRQ) report on this topic and the National Center for PTSD (NCPTSD) PTSD Trials Standardized Data Repository (PTSD-Repository) with newly published trials.<h4>Data sources</h4>We searched PTSDpubs, Ovid® MEDLINE®, Cochrane CENTRAL, PsycINFO®, Embase®, CINAHL®, and Scopus® for eligible RCTs published from August 1, 2021, to March 3, 2023.<h4>Review methods</h4>In consultation with AHRQ and NCPTSD, we updated the evidence tables for the PTSD-Repository by including evidence published after publication of the last update and expanding abstraction of results to include calculated standardized effect sizes. The primary publication for each RCT was abstracted; data and citations from secondary publications (i.e., companion papers) appear in the same record. We assessed risk of bias (RoB) for all included studies using the Revised Cochrane Risk of Bias 2 (RoB 2) tool for randomized trials. For studies already in the PTSD-Repository, we will add calculated standardized effect sizes in a future update.<h4>Results</h4>We added 60 new RCTs examining treatments for PTSD, for a total of 496 included studies published from 1988 to March 3, 2023. Among all 496 included RCTs, studies of psychotherapy interventions were the most common (44%), followed by pharmacologic interventions (19%). Most studies were conducted in the United States (59%) and had sample sizes ranging from 25 to 99 participants (58%). Approximately half of the studies enrolled community (i.e., not specifically military) participants (54%), and most were conducted in outpatient settings (78%). Studies typically enrolled participants with a mix of trauma types (51%). Among all 496 included RCTs, RoB was rated as high for 60 percent of studies, 27 percent were rated as having some concerns, and the remaining 14 percent were rated as low RoB. Among the 60 newly added RCTs, psychotherapy interventions were the most commonly employed (40%), followed by complementary and integrative health (10%). Approximately half of the studies were conducted in the United States (53%), and enrolled community participants (53%) and participants with a mix of trauma types (53%). Studies typically had sample sizes ranging from 25 to 99 participants (53%). Of the newly added RCTs, RoB was rated as high for 67 percent of studies, 17 percent were rated as having some concerns, and the remaining 17 percent were rated as low RoB.<h4>Conclusions</h4>This report updates the previous AHRQ report to include 60 recently published RCTs, for a total of 496 studies. This update adds comprehensive data, standardized effect sizes for PTSD outcomes, and RoB assessment for the newly included RCTs. As with the previous AHRQ update, this report will serve as the updated evidence base for the PTSD-Repository, a comprehensive database of PTSD trials.",True,False,3.0,,ptsd-repository | psycinfo,cinahl | rct,6.0,conflict,,,,spacy,0.0,Pharmacologic and Nonpharmacologic Treatments for Posttraumatic Stress Disorder,True,5.0,False,False,,https://www.ebsco.com/products/research-databases/cinahl-database,True,websearch_recovery: HIGH,1,200.0,https://about.ebsco.com/products/research-databases/cinahl-database,31,True,CRITICAL,Content: search database; Content: gene; Content: archive; Content: collection; Content: resource; Content: platform; Content: search; Content: browse; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,False
37261838,"""DNA signaturing"" database construction for Tetradesmus species identification and phylogenetic relationships of Scenedesmus-like green microalgae (Scenedesmaceae, Chlorophyta).","Species identification of Scenedesmus-like microalgae, comprising Desmodesmus, Tetradesmus, and Scenedesmus, has been challenging due to their high morphological and genetic similarity. After developing a DNA signaturing tool for Desmodesmus identification, we built a DNA signaturing database for Tetradesmus. The DNA signaturing tool contained species-specific nucleotide sequences of Tetradesmus species or strain groups with high similarity in ITS2 sequences. To construct DNA signaturing, we collected data on ITS2 sequences, aligned the sequences, organized the data by ITS2 sequence homology, and determined signature sequences according to hemi-compensatory base changes (hCBC)/CBC data from previous studies. Four Tetradesmus species and 11 strain groups had DNA signatures. The signature sequence of the genus Tetradesmus, TTA GAG GCT TAA GCA AGG ACCC, recognized 86% (157/183) of the collected Tetradesmus strains. Phylogenetic analysis of Scenedesmus-like species revealed that the Tetradesmus species were monophyletic and closely related to each other based on branch lengths. Desmodesmus was suggested to split into two subgenera due to their genetic and morphological distinction. Scenedesmus must be analyzed along with other genera of the Scenedesmaceae family to determine their genetic relationships. Importantly, DNA signaturing was integrated into a database for identifying Scenedesmus-like species through BLAST.",True,False,3.0,,,its2 | gag,6.0,conflict,,,,spacy,0.0,,True,5.0,False,False,,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,True,websearch_recovery: HIGH,1,200.0,https://its2.bioapps.biozentrum.uni-wuerzburg.de/,19,True,CRITICAL,Content: sequence; Content: resource; Content: tool; Content: search; Content: browse; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,False
37261838,"""DNA signaturing"" database construction for Tetradesmus species identification and phylogenetic relationships of Scenedesmus-like green microalgae (Scenedesmaceae, Chlorophyta).","Species identification of Scenedesmus-like microalgae, comprising Desmodesmus, Tetradesmus, and Scenedesmus, has been challenging due to their high morphological and genetic similarity. After developing a DNA signaturing tool for Desmodesmus identification, we built a DNA signaturing database for Tetradesmus. The DNA signaturing tool contained species-specific nucleotide sequences of Tetradesmus species or strain groups with high similarity in ITS2 sequences. To construct DNA signaturing, we collected data on ITS2 sequences, aligned the sequences, organized the data by ITS2 sequence homology, and determined signature sequences according to hemi-compensatory base changes (hCBC)/CBC data from previous studies. Four Tetradesmus species and 11 strain groups had DNA signatures. The signature sequence of the genus Tetradesmus, TTA GAG GCT TAA GCA AGG ACCC, recognized 86% (157/183) of the collected Tetradesmus strains. Phylogenetic analysis of Scenedesmus-like species revealed that the Tetradesmus species were monophyletic and closely related to each other based on branch lengths. Desmodesmus was suggested to split into two subgenera due to their genetic and morphological distinction. Scenedesmus must be analyzed along with other genera of the Scenedesmaceae family to determine their genetic relationships. Importantly, DNA signaturing was integrated into a database for identifying Scenedesmus-like species through BLAST.",True,False,3.0,,,its2 | gag,6.0,conflict,,,,spacy,0.0,,True,5.0,False,False,,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,True,websearch_recovery: HIGH,1,200.0,https://its2.bioapps.biozentrum.uni-wuerzburg.de/,19,True,CRITICAL,Content: sequence; Content: resource; Content: tool; Content: search; Content: browse; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,False
36099978,"Development of a unified national database of primary percutaneous coronary intervention centers with co-located emergency departments, 2020.","<h4>Background</h4>Although primary percutaneous coronary intervention (pPCI) is the preferred intervention for ST-elevation myocardial infarction (STEMI), not all patients are admitted directly to an emergency department (ED) with 24/7/365 pPCI capabilities. This is partly due to a lack of a national system of known pPCI-capable EDs. Our objective was to create a unified, national database of confirmed 24/7/365 pPCI centers co-located in hospitals with EDs.<h4>Methods</h4>We compiled all hospitals designated as Chest Pain Centers with Primary PCI by the American College of Cardiology's (ACC) National Clinical Data Registry (NCDR), all STEMI Receiving Centers designated by the American Heart Association's (AHA) Mission: Lifeline registry, and all state-designated pPCI-capable hospitals and designation criteria from state departments of health. We matched ACC, AHA, and state-designated facilities to those in the 2019 National ED Inventory (NEDI)-USA database to identify all EDs in pPCI-capable hospitals.<h4>Results</h4>Overall, 467 hospitals were recognized as Chest Pain Centers with Primary PCI by ACC, 293 hospitals were recognized as being STEMI Receiving Centers by AHA, and 827 hospitals were confirmed to be pPCI-capable by state designations and operated 24/7/365. Together, there were 1,178 EDs (21% of 5,587 total) co-located in pPCI-capable hospitals operating 24/7/365.<h4>Conclusions</h4>There is substantial heterogeneity in cardiac systems of care, with large regional systems existing alongside local state-led initiatives. We created a unified national database of confirmed 24/7/365 pPCI centers co-located in hospitals with EDs. This data set will be valuable for future cardiac systems research and improving access to pPCI.",True,False,3.0,,,stemi | ncdr,6.0,conflict,,,,spacy,0.0,,True,5.0,False,False,,https://cvquality.acc.org/NCDR-Home/registries/hospital-registries/chest-pain-mi-registry,True,websearch_recovery: HIGH,1,200.0,https://cvquality.acc.org/NCDR-Home/registries/hospital-registries/chest-pain-mi-registry,33,True,CRITICAL,Content: EBI; Content: gene; Content: mutation; Content: repository; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,False
39558178,NASA open science data repository: open science for life in space.,"Space biology and health data are critical for the success of deep space missions and sustainable human presence off-world. At the core of effectively managing biomedical risks is the commitment to open science principles, which ensure that data are findable, accessible, interoperable, reusable, reproducible and maximally open. The 2021 integration of the Ames Life Sciences Data Archive with GeneLab to establish the NASA Open Science Data Repository significantly enhanced access to a wide range of life sciences, biomedical-clinical and mission telemetry data alongside existing 'omics data from GeneLab. This paper describes the new database, its architecture and new data streams supporting diverse data types and enhancing data submission, retrieval and analysis. Features include the biological data management environment for improved data submission, a new user interface, controlled data access, an enhanced API and comprehensive public visualization tools for environmental telemetry, radiation dosimetry data and 'omics analyses. By fostering global collaboration through its analysis working groups and training programs, the open science data repository promotes widespread engagement in space biology, ensuring transparency and inclusivity in research. It supports the global scientific community in advancing our understanding of spaceflight's impact on biological systems, ensuring humans will thrive in future deep space missions.",True,False,4.5,,genelab,,6.0,ok,,,,spacy,0.0,NASA open science data repository,True,5.0,False,False,,https://genelab.nasa.gov/,True,websearch_recovery: HIGH,1,200.0,https://science.nasa.gov/biological-physical/data/,32,True,CRITICAL,Content: gene; Content: biological; Content: mutation; Content: repository; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Content: database; Content: server; Content: portal,False
40329811,A comprehensive county-level distribution database of alien and invasive plants in China.,"Over the past half century, international trade and exchange have continued to increase in China, resulting in the widespread introduction of alien plant species. The accumulation of these alien species has accelerated invasion events, posing serious threats to local ecological security and economic development. Comprehensive and accurate species distribution records are extremely important for early detection, understanding dispersal dynamics, and supporting various management strategies and research initiatives. However, biodiversity databases, both global and local, often lack comprehensive and high-resolution distribution data for alien invasive plant species (AIPs). This limitation is particularly evident in China, where local databases typically provide coarse spatial data, often restricted to the provincial level, leading to a substantial underestimation of the actual distribution of AIPs. Here, we fill this gap by creating the most comprehensive distribution database for AIPs in China at a much finer spatial resolution. By integrating 73,469 distribution records from China's online herbarium, biodiversity databases, flora, published literature, and 173,396 georeferenced records from GBIF, we built the county-level distribution database for 400 AIPs and report for the first time their presence in 2684 administrative counties in China (92.5% of the total counties). Notably, our database provides 2.58 times more distribution records than global biodiversity data repositories such as GBIF and also includes the earliest introduction dates for each AIP. The temporal range of the records spans from 1607 to 2023, capturing over 400 years of AIP presence in China. These rigorously quality-controlled georeferenced data can be used to examine the dynamics and influencing factors of plant invasions in China. They can also serve as the most updated data reference for policy makers in designing effective AIP management policies in China. We encourage users to cite this data paper when utilizing the data, and there are no restrictions on its use for non-commercial purposes.",True,False,3.0,,,gbif,6.0,ok,,,,spacy,0.0,,True,5.0,False,False,,https://www.gbif.org/,True,websearch_recovery: HIGH,1,403.0,https://www.gbif.org/,31,True,CRITICAL,Content: data access; Content: sequence; Content: biological; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: portal,True
38134877,Automatic cell-type harmonization and integration across Human Cell Atlas datasets.,"Harmonizing cell types across the single-cell community and assembling them into a common framework is central to building a standardized Human Cell Atlas. Here, we present CellHint, a predictive clustering tree-based tool to resolve cell-type differences in annotation resolution and technical biases across datasets. CellHint accurately quantifies cell-cell transcriptomic similarities and places cell types into a relationship graph that hierarchically defines shared and unique cell subtypes. Application to multiple immune datasets recapitulates expert-curated annotations. CellHint also reveals underexplored relationships between healthy and diseased lung cell states in eight diseases. Furthermore, we present a workflow for fast cross-dataset integration guided by harmonized cell types and cell hierarchy, which uncovers underappreciated cell types in adult human hippocampus. Finally, we apply CellHint to 12 tissues from 38 datasets, providing a deeply curated cross-tissue database with ∼3.7 million cells and various machine learning models for automatic cell annotation across human tissues.",True,False,3.5,,cellhint,,6.0,ok,,,,spacy,0.0,,False,0.0,False,False,,https://github.com/Teichlab/CellHint,True,websearch_recovery: HIGH,1,200.0,https://github.com/Teichlab/CellHint,54,True,CRITICAL,Content: EBI; Content: download data; Content: gene; Content: biological; Content: variant; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Title: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: server; Content: portal; ★ TITLE BONUS: 'tool' in page title,False
